label,message,word_count,has_punctuation,has_digits,has_url,has_special_chars,has_uppercase,has_emoji,tokens
ham,have got few things to do may be in pub later,13,True,False,False,True,False,False,"['got', 'thing', 'may', 'pub', 'later']"
ham,s finish meeting call me,5,True,True,False,False,False,False,"['finish', 'meeting', 'call']"
ham,lol ok ill snatch her purse too,7,True,False,False,False,True,False,"['lol', 'ok', 'ill', 'snatch', 'purse']"
ham,hellodrivbyquit edrunk sorry iff pthis makes no senrddnot how dancce drum n basqihave fun nhite x ros xx,21,True,True,False,True,True,False,"['hellodrivbyquit', 'edrunk', 'sorry', 'iff', 'pthis', 'make', 'senrddnot', 'dancce', 'drum', 'basqihave', 'fun', 'nhite', 'ro', 'xx']"
ham,your opinion about me over jada kusruthi lovable silent spl character not matured stylish simple pls reply,26,True,True,False,False,True,False,"['opinion', 'jada', 'kusruthi', 'lovable', 'silent', 'spl', 'character', 'matured', 'stylish', 'simple', 'pls', 'reply']"
ham,how much are we getting,5,True,False,False,False,True,False,"['much', 'getting']"
ham,is ur paper in e morn or aft tmr,9,True,False,False,False,True,False,"['ur', 'paper', 'morn', 'aft', 'tmr']"
ham,dear relieved of westonzoyland all going to plan this end too,11,True,False,False,False,True,False,"['dear', 'relieved', 'westonzoyland', 'going', 'plan', 'end']"
ham,hope you are having a great new semester do wish the very best made for greatness,19,True,False,False,False,True,False,"['hope', 'great', 'new', 'semester', 'wish', 'best', 'made', 'greatness']"
ham,oh yes i can speak txt u no hmm did get email,14,True,True,False,False,True,False,"['oh', 'yes', 'speak', 'txt', 'hmm', 'get', 'email']"
ham,i want to show you the world princess how about europe,12,True,False,False,True,True,False,"['want', 'show', 'world', 'princess', 'europe']"
ham,nobody can decide where to eat and dad wants chinese,10,False,False,False,False,True,False,"['nobody', 'decide', 'eat', 'dad', 'want', 'chinese']"
ham,no shoot me im in the docs waiting room,10,True,False,False,False,True,False,"['shoot', 'im', 'doc', 'waiting', 'room']"
ham,now im going out dinner soon,7,True,True,False,False,True,False,"['im', 'going', 'dinner', 'soon']"
ham,hello which the site to download songs its urgent pls,10,False,False,False,False,True,False,"['hello', 'site', 'download', 'song', 'urgent', 'pls']"
ham,i do know what u mean is the king of not havin credit im goinbed now night sweet onlymore sleep,21,True,True,False,False,True,False,"['know', 'mean', 'king', 'havin', 'credit', 'im', 'goinbed', 'night', 'sweet', 'onlymore', 'sleep']"
ham,horrible gal me in sch doing some stuff how come u got mc,13,True,False,False,False,True,False,"['horrible', 'gal', 'sch', 'stuff', 'come', 'got', 'mc']"
ham,hi hun im not comin nitetell every sorry me hope u ava goodtimeoli rang melnite ifink it mite b sortedbut il explain everythin on monlrsx,27,True,True,False,False,True,False,"['hi', 'hun', 'im', 'comin', 'nitetell', 'every', 'sorry', 'hope', 'ava', 'goodtimeoli', 'rang', 'melnite', 'ifink', 'mite', 'sortedbut', 'il', 'explain', 'everythin', 'monlrsx']"
ham,i call you later dont have network if urgnt sms me,11,True,False,False,False,True,False,"['call', 'later', 'dont', 'network', 'urgnt', 'sm']"
ham,ummaah many happy returns of d day my dear sweet heart birthday,15,True,False,False,False,True,False,"['ummaah', 'many', 'happy', 'return', 'day', 'dear', 'sweet', 'heart', 'birthday']"
spam,please call immediately as there is an urgent message waiting for you,13,False,True,False,False,True,False,"['please', 'call', 'immediately', 'urgent', 'message', 'waiting']"
ham,yeah like if it goes did with my friends imma flip shit in half an hour,20,False,False,False,False,True,False,"['yeah', 'like', 'go', 'friend', 'imma', 'flip', 'shit', 'half', 'hour']"
ham,mum say we wan to go then she can shun bian watch da glass exhibition,17,True,False,False,False,True,False,"['mum', 'say', 'wan', 'go', 'shun', 'bian', 'watch', 'da', 'glass', 'exhibition']"
ham,what your plan for pongal,5,True,False,False,False,True,False,"['plan', 'pongal']"
ham,just wait till end of march when el nino gets himself oh,12,True,False,False,False,True,False,"['wait', 'till', 'end', 'march', 'el', 'nino', 'get', 'oh']"
ham,not yet chikkugoing to room nw im in bus,9,True,False,False,False,True,False,"['yet', 'chikkugoing', 'room', 'nw', 'im', 'bus']"
ham,am also doing in cbe only but have to pay,10,True,False,False,False,True,False,"['also', 'cbe', 'pay']"
ham,honey boo im missing u,5,True,False,False,False,True,False,"['honey', 'boo', 'im', 'missing']"
ham,we have sent jd for customer service cum accounts executive to ur mail id details contact us,18,True,False,False,False,True,False,"['sent', 'jd', 'customer', 'service', 'cum', 'account', 'executive', 'ur', 'mail', 'id', 'detail', 'contact', 'u']"
ham,yo im at my parents gettin cash good news we picked up a downstem,14,True,False,False,False,True,False,"['yo', 'im', 'parent', 'gettin', 'cash', 'good', 'news', 'picked', 'downstem']"
ham,thank you so much when we skyped wit kz and sura didnt get the pleasure of your company hope are good weve given ultimatum oh countin down to aburo enjoy,35,True,False,False,False,True,False,"['thank', 'much', 'skyped', 'wit', 'kz', 'sura', 'didnt', 'get', 'pleasure', 'company', 'hope', 'good', 'weve', 'given', 'ultimatum', 'oh', 'countin', 'aburo', 'enjoy']"
spam,hungry gay guys feeling and up it now call just pmin to stop texts,20,True,True,False,True,True,False,"['hungry', 'gay', 'guy', 'feeling', 'call', 'pmin', 'stop', 'text']"
ham,ok no wahala just remember that a friend in need,11,True,False,False,False,True,False,"['ok', 'wahala', 'remember', 'friend', 'need']"
ham,i will see in half an hour,7,False,False,False,False,True,False,"['see', 'half', 'hour']"
ham,im in inperialmusic listeningthe weirdest track ever byleafcutter johnsounds like insects being molestedsomeone plumbingremixed by evil men on acid,19,True,True,False,True,True,False,"['im', 'inperialmusic', 'listeningthe', 'weirdest', 'track', 'ever', 'byleafcutter', 'johnsounds', 'like', 'insect', 'molestedsomeone', 'plumbingremixed', 'evil', 'men', 'acid']"
ham,hey sorry i didntgive ya a bellearlier hunnyjust been in bedbut mite go thepub ltr if uwana mt uploads luv jenxx,24,True,True,False,False,True,False,"['hey', 'sorry', 'didntgive', 'ya', 'bellearlier', 'hunnyjust', 'bedbut', 'mite', 'go', 'thepub', 'ltr', 'uwana', 'mt', 'uploads', 'luv', 'jenxx']"
ham,seriously tell her those exact words right now,8,True,False,False,False,True,False,"['seriously', 'tell', 'exact', 'word', 'right']"
spam,can u get phone now i wanna chat set up meet call me on cum here moro luv jane xx callsminmoremobsemspoboxpowa,27,True,True,False,False,True,False,"['get', 'phone', 'wanna', 'chat', 'set', 'meet', 'call', 'cum', 'moro', 'luv', 'jane', 'xx', 'callsminmoremobsemspoboxpowa']"
ham,tee hee off to lecture cheery bye,8,True,False,False,False,True,False,"['tee', 'hee', 'lecture', 'cheery', 'bye']"
ham,sorry chikku my cell got some problem thts y i was nt able to reply u or msg,19,True,False,False,False,True,False,"['sorry', 'chikku', 'cell', 'got', 'problem', 'thts', 'nt', 'able', 'reply', 'msg']"
ham,if you still havent collected the dough pls let me know so i can go to place sent it get control number,26,False,False,False,False,True,False,"['still', 'havent', 'collected', 'dough', 'pls', 'let', 'know', 'go', 'place', 'sent', 'get', 'control', 'number']"
ham,ok,1,True,False,False,False,True,False,['ok']
spam,network operator the service is free for t cs visit biz,12,True,True,False,True,True,False,"['network', 'operator', 'service', 'free', 'c', 'visit', 'biz']"
ham,let me know how to contact you ive settled in a room lets are ok,18,True,False,False,False,True,False,"['let', 'know', 'contact', 'ive', 'settled', 'room', 'let', 'ok']"
ham,wot u up weirdo,6,True,True,False,False,True,False,"['wot', 'weirdo']"
ham,can do lor,3,True,False,False,False,True,False,['lor']
ham,dont put your phone on silent mode ok,8,False,False,False,False,True,False,"['dont', 'put', 'phone', 'silent', 'mode', 'ok']"
ham,can i meet ü at as where depends on wan in lor,17,True,True,False,False,True,False,"['meet', 'depends', 'wan', 'lor']"
ham,waiting my tv show start lor u leh still busy doing ur report,15,True,True,False,False,True,False,"['waiting', 'tv', 'show', 'start', 'lor', 'leh', 'still', 'busy', 'ur', 'report']"
ham,oh ho is this the first time u use these type of words,13,True,False,False,False,True,False,"['oh', 'ho', 'first', 'time', 'use', 'type', 'word']"
ham,am i the only one who doesnt stalk profiles,9,True,False,False,False,True,False,"['one', 'doesnt', 'stalk', 'profile']"
ham,ever green quote told by jerry in cartoon a person who irritates u always is the one loves vry much but fails to express it gud nyt,32,True,False,False,True,True,False,"['ever', 'green', 'quote', 'told', 'jerry', 'cartoon', 'person', 'irritates', 'always', 'one', 'love', 'vry', 'much', 'fails', 'express', 'gud', 'nyt']"
ham,yes i thought so thanks,5,True,False,False,False,True,False,"['yes', 'thought', 'thanks']"
ham,but if shes drinkin im ok,6,True,False,False,False,True,False,"['shes', 'drinkin', 'im', 'ok']"
ham,just wondering the others took off,7,True,False,False,False,True,False,"['wondering', 'others', 'took']"
ham,night has ended for another day morning come in a special way may you smile like the sunny rays and leaves your worries at blue bay gud mrng,31,True,False,False,False,True,False,"['night', 'ended', 'another', 'day', 'morning', 'come', 'special', 'way', 'may', 'smile', 'like', 'sunny', 'ray', 'leaf', 'worry', 'blue', 'bay', 'gud', 'mrng']"
ham,what do you my dog must i always wait till the end of your day to have word from did run out time on cell already,33,True,False,False,False,True,False,"['dog', 'must', 'always', 'wait', 'till', 'end', 'day', 'word', 'run', 'time', 'cell', 'already']"
ham,happy new year to u too,6,True,False,False,False,True,False,"['happy', 'new', 'year']"
ham,heygreat dealfarm tour am to pm pax deposit by may,12,True,True,False,True,True,False,"['heygreat', 'dealfarm', 'tour', 'pm', 'pax', 'deposit', 'may']"
ham,eat jap done oso aft ur lect wat ü got at rite,14,True,True,False,False,True,False,"['eat', 'jap', 'done', 'oso', 'aft', 'ur', 'lect', 'wat', 'got', 'rite']"
ham,hey babe i saw you came online for a second and then disappeared what happened,17,True,False,False,False,True,False,"['hey', 'babe', 'saw', 'came', 'online', 'second', 'disappeared', 'happened']"
ham,da my birthdate in certificate is april but real date today dont publish it i shall give you a special treat if keep the secret any way thanks for wishes,35,True,False,False,False,True,False,"['da', 'birthdate', 'certificate', 'april', 'real', 'date', 'today', 'dont', 'publish', 'shall', 'give', 'special', 'treat', 'keep', 'secret', 'way', 'thanks', 'wish']"
ham,happy birthday may all ur dreams come true,8,True,False,False,False,True,False,"['happy', 'birthday', 'may', 'ur', 'dream', 'come', 'true']"
ham,aiyah u did ok already lar e nydc at wheellock,10,True,False,False,False,True,False,"['aiyah', 'ok', 'already', 'lar', 'nydc', 'wheellock']"
ham,tell her i said eat shit,6,True,False,False,False,True,False,"['tell', 'said', 'eat', 'shit']"
ham,sure i am driving but will reach my destination soon,10,True,False,False,False,True,False,"['sure', 'driving', 'reach', 'destination', 'soon']"
ham,k so am i how much for an th fifty,10,True,True,False,False,True,False,"['much', 'th', 'fifty']"
ham,your daily text from me a favour this time,10,True,False,False,False,True,False,"['daily', 'text', 'favour', 'time']"
ham,great to hear you are settling well so whats happenin wit ola,12,True,False,False,False,True,False,"['great', 'hear', 'settling', 'well', 'whats', 'happenin', 'wit', 'ola']"
ham,those cocksuckers if it makes you feel better ipads are worthless garbage novelty items and should bad for even wanting one,23,True,False,False,False,True,False,"['cocksucker', 'make', 'feel', 'better', 'ipads', 'worthless', 'garbage', 'novelty', 'item', 'bad', 'even', 'wanting', 'one']"
ham,i tot u reach liao he said tshirt,8,True,False,False,False,True,False,"['tot', 'reach', 'liao', 'said', 'tshirt']"
ham,fran i decided go n e way im completely broke an knackered got up bout c u mrw love janx ps this is my dads fone no credit,31,True,True,False,False,True,False,"['fran', 'decided', 'go', 'way', 'im', 'completely', 'broke', 'knackered', 'got', 'bout', 'mrw', 'love', 'janx', 'p', 'dad', 'fone', 'credit']"
ham,i cant pick the phone right now pls send a message,11,True,False,False,False,True,False,"['cant', 'pick', 'phone', 'right', 'pls', 'send', 'message']"
ham,your right ill make the appointment now,8,True,False,False,False,True,False,"['right', 'ill', 'make', 'appointment']"
ham,designation is software developer and may be she get chennai,10,True,False,False,True,True,False,"['designation', 'software', 'developer', 'may', 'get', 'chennai']"
spam,enjoy the jamster videosound gold club with your credits for new videosounds logosmusicnews get more fun from jamstercouk only help call,23,True,True,False,True,True,False,"['enjoy', 'jamster', 'videosound', 'gold', 'club', 'credit', 'new', 'videosounds', 'logosmusicnews', 'get', 'fun', 'jamstercouk', 'help', 'call']"
spam,get lions england tone reply lionm mono or lionp poly more go wwringtonescouk the original n best tones gbp network operator rates apply,28,True,True,True,False,True,False,"['get', 'lion', 'england', 'tone', 'reply', 'lionm', 'mono', 'lionp', 'poly', 'go', 'wwringtonescouk', 'original', 'best', 'tone', 'gbp', 'network', 'operator', 'rate', 'apply']"
ham,i jokin oni lar ü busy then wun disturb,11,True,False,False,False,True,False,"['jokin', 'oni', 'lar', 'busy', 'wun', 'disturb']"
ham,ok be careful dont text and drive,9,True,False,False,False,True,False,"['ok', 'careful', 'dont', 'text', 'drive']"
ham,ill always be there even if its just in spirit get a bb soon trying to sure i need it,23,True,False,False,False,True,False,"['ill', 'always', 'even', 'spirit', 'get', 'bb', 'soon', 'trying', 'sure', 'need']"
ham,u r too much close to my heart if go away i will be shattered plz stay with me,20,True,False,False,False,True,False,"['much', 'close', 'heart', 'go', 'away', 'shattered', 'plz', 'stay']"
ham,i love u babe r sure everything is alrite he being an idiot txt bak girlie,19,True,True,False,False,True,False,"['love', 'babe', 'sure', 'everything', 'alrite', 'idiot', 'txt', 'bak', 'girlie']"
ham,how abt making some of the pics bigger,8,True,False,False,False,True,False,"['abt', 'making', 'pic', 'bigger']"
ham,got but colours lor one colour is quite light n e other darker actually im done shes styling my hair now,25,True,True,False,False,True,False,"['got', 'colour', 'lor', 'one', 'colour', 'quite', 'light', 'darker', 'actually', 'im', 'done', 'shes', 'styling', 'hair']"
ham,whenevr ur sad gray remembr im here listn watevr u wanna say jus walk wid me a little whileamp i promise ill bring back smile,30,True,True,False,True,True,False,"['whenevr', 'ur', 'sad', 'gray', 'remembr', 'im', 'listn', 'watevr', 'wanna', 'say', 'jus', 'walk', 'wid', 'little', 'whileamp', 'promise', 'ill', 'bring', 'back', 'smile']"
ham,why nothing ok anyway give me treat,7,True,False,False,False,True,False,"['nothing', 'ok', 'anyway', 'give', 'treat']"
spam,win the newest harry potter and order of phoenix book reply answer questions chance to be first among readers,26,True,True,False,True,True,False,"['win', 'newest', 'harry', 'potter', 'order', 'phoenix', 'book', 'reply', 'answer', 'question', 'chance', 'first', 'among', 'reader']"
ham,ok,1,True,False,False,False,True,False,['ok']
ham,correct so how was work today,6,True,False,False,False,True,False,"['correct', 'work', 'today']"
ham,just sent again do you scream and moan in bed princess,11,True,False,False,False,True,False,"['sent', 'scream', 'moan', 'bed', 'princess']"
ham,i wake up long ago already dunno what other thing,10,True,False,False,False,True,False,"['wake', 'long', 'ago', 'already', 'dunno', 'thing']"
ham,oh just getting even with u,7,True,False,False,False,True,False,"['oh', 'getting', 'even']"
ham,i thk shd be ok he said plus minus did ü leave a line in between paragraphs,19,True,True,False,False,True,False,"['thk', 'shd', 'ok', 'said', 'plus', 'minus', 'leave', 'line', 'paragraph']"
ham,can you call me plz your number shows out of coveragd area i have urgnt in vasai amp to reach before o clock so,29,True,True,False,True,True,False,"['call', 'plz', 'number', 'show', 'coveragd', 'area', 'urgnt', 'vasai', 'amp', 'reach', 'clock']"
ham,yeah jays sort of a fucking retard,7,True,False,False,False,True,False,"['yeah', 'jay', 'sort', 'fucking', 'retard']"
ham,sorry was in the bathroom sup,6,True,False,False,False,True,False,"['sorry', 'bathroom', 'sup']"
spam,ur balance is now next question who sang uptown girl in the s answer txt to good luck,26,True,True,False,False,True,False,"['ur', 'balance', 'next', 'question', 'sang', 'uptown', 'girl', 'answer', 'txt', 'good', 'luck']"
ham,my exam is for february wish you a great day,11,True,True,False,False,True,False,"['exam', 'february', 'wish', 'great', 'day']"
ham,i dont know what to do come out of this so only am ask questions like mistake me,21,True,False,False,False,True,False,"['dont', 'know', 'come', 'ask', 'question', 'like', 'mistake']"
ham,aight no rush ill ask jay,6,True,False,False,False,True,False,"['aight', 'rush', 'ill', 'ask', 'jay']"
ham,good morning plz call me sir,6,False,False,False,False,True,False,"['good', 'morning', 'plz', 'call', 'sir']"
ham,its ok lar u sleep early too nite,8,True,False,False,False,True,False,"['ok', 'lar', 'sleep', 'early', 'nite']"
ham,oh icic k lor den meet other day,8,True,False,False,False,True,False,"['oh', 'icic', 'lor', 'den', 'meet', 'day']"
ham,oh a half hour is much longer in syria than canada eh wow you must get so more work done day us with all that extra time grins,35,True,False,False,True,True,False,"['oh', 'half', 'hour', 'much', 'longer', 'syria', 'canada', 'eh', 'wow', 'must', 'get', 'work', 'done', 'day', 'u', 'extra', 'time', 'grin']"
ham,sometimes we put walls around our heartsnot just to be safe from getting hurt but find out who cares enough break the amp get closer goodnoon,29,True,False,False,True,True,False,"['sometimes', 'put', 'wall', 'around', 'heartsnot', 'safe', 'getting', 'hurt', 'find', 'care', 'enough', 'break', 'amp', 'get', 'closer', 'goodnoon']"
ham,sweet we may or not go to u meet carlos so gauge pattys interest in that,18,True,True,False,False,True,False,"['sweet', 'may', 'go', 'meet', 'carlos', 'gauge', 'patty', 'interest']"
ham,then she buying today ü no need to c meh,10,True,False,False,False,True,False,"['buying', 'today', 'need', 'meh']"
ham,aight sorry i take ten years to shower whats the plan,11,True,False,False,False,True,False,"['aight', 'sorry', 'take', 'ten', 'year', 'shower', 'whats', 'plan']"
ham,every mondaynxt week vl be completing,6,True,False,False,False,True,False,"['every', 'mondaynxt', 'week', 'vl', 'completing']"
ham,might ax well im there,5,True,False,False,False,True,False,"['might', 'ax', 'well', 'im']"
ham,just chill for another hrs if you could sleep the pain is not a surgical emergency so see how it unfolds okay,22,True,True,False,False,True,False,"['chill', 'another', 'hr', 'could', 'sleep', 'pain', 'surgical', 'emergency', 'see', 'unfolds', 'okay']"
ham,yeah ill try to scrounge something up,7,True,False,False,False,True,False,"['yeah', 'ill', 'try', 'scrounge', 'something']"
ham,crazy ar hes married ü like gd looking guys not me my frens say korean leonas fave but i dun thk he is aft some thinking mayb most prob ill go,33,True,False,False,False,True,False,"['crazy', 'ar', 'he', 'married', 'like', 'gd', 'looking', 'guy', 'frens', 'say', 'korean', 'leonas', 'fave', 'dun', 'thk', 'aft', 'thinking', 'mayb', 'prob', 'ill', 'go']"
ham,were somewhere on fredericksburg,4,False,False,False,False,True,False,"['somewhere', 'fredericksburg']"
ham,que pases un buen tiempo or something like that,9,False,False,False,False,True,False,"['que', 'pas', 'un', 'buen', 'tiempo', 'something', 'like']"
ham,is it ok if i stay the night here xavier has a sleeping bag and im getting tired,18,True,False,False,False,True,False,"['ok', 'stay', 'night', 'xavier', 'sleeping', 'bag', 'im', 'getting', 'tired']"
ham,she doesnt need any test,5,True,False,False,False,True,False,"['doesnt', 'need', 'test']"
ham,nothing much chillin at home any super bowl plan,9,True,False,False,False,True,False,"['nothing', 'much', 'chillin', 'home', 'super', 'bowl', 'plan']"
spam,freeday sexy st georges day pic of jordantxt to dont miss out then every wk a saucy celeb more pics c pocketbabecouk,26,True,True,False,False,True,False,"['freeday', 'sexy', 'st', 'george', 'day', 'pic', 'jordantxt', 'dont', 'miss', 'every', 'wk', 'saucy', 'celeb', 'pic', 'pocketbabecouk']"
ham,bugis oso near wat,4,True,False,False,False,True,False,"['bugis', 'oso', 'near', 'wat']"
ham,yo theres no class tmrw right,6,True,False,False,False,True,False,"['yo', 'there', 'class', 'tmrw', 'right']"
ham,let ur heart be compass mind map soul guide and u will never loose in worldgnun sent via waysmscom,25,True,True,False,False,True,False,"['let', 'ur', 'heart', 'compass', 'mind', 'map', 'soul', 'guide', 'never', 'loose', 'worldgnun', 'sent', 'via', 'waysmscom']"
ham,goodnight sleep well da please take care pa,9,True,False,False,False,True,False,"['goodnight', 'sleep', 'well', 'da', 'please', 'take', 'care', 'pa']"
ham,baabe i miss youu where are you have to go and teach my class at,20,True,True,False,False,True,False,"['baabe', 'miss', 'youu', 'go', 'teach', 'class']"
ham,convey my regards to him,5,False,False,False,False,True,False,"['convey', 'regard']"
ham,u ned to convince him tht its not possible witot hurting his feeling the main,16,False,False,False,False,True,False,"['ned', 'convince', 'tht', 'possible', 'witot', 'hurting', 'feeling', 'main']"
ham,good afternoon loverboy how goes you day any luck come your way i think of sweetie and send my love across the sea to make smile happy,32,True,False,False,False,True,False,"['good', 'afternoon', 'loverboy', 'go', 'day', 'luck', 'come', 'way', 'think', 'sweetie', 'send', 'love', 'across', 'sea', 'make', 'smile', 'happy']"
ham,if i start sending blackberry torch to nigeria will you find buyer for melike a month and tell dad not buy bb from anyone oh,26,True,True,False,False,True,False,"['start', 'sending', 'blackberry', 'torch', 'nigeria', 'find', 'buyer', 'melike', 'month', 'tell', 'dad', 'buy', 'bb', 'anyone', 'oh']"
ham,ltgt of pple marry with their lovers becz they hav gud undrstndng dat avoids problems i sent dis u wil get news on friday by d person you like and tomorrow will be the best day your life dont break this chain if suffer send to frnds in mins whn read,63,True,True,False,True,True,False,"['ltgt', 'pple', 'marry', 'lover', 'becz', 'hav', 'gud', 'undrstndng', 'dat', 'avoids', 'problem', 'sent', 'dis', 'wil', 'get', 'news', 'friday', 'person', 'like', 'tomorrow', 'best', 'day', 'life', 'dont', 'break', 'chain', 'suffer', 'send', 'frnds', 'min', 'whn', 'read']"
ham,yo dude guess who just got arrested the other day,10,False,False,False,False,True,False,"['yo', 'dude', 'guess', 'got', 'arrested', 'day']"
ham,shuhui say change suntec steamboat u noe where r now,13,True,True,False,False,True,False,"['shuhui', 'say', 'change', 'suntec', 'steamboat', 'noe']"
ham,what does the dance river do,6,True,False,False,False,True,False,"['dance', 'river']"
ham,yetunde im sorry but moji and i seem too busy to be able go shopping can you just please find some other way get what wanted us forgive me reply free via yahoo messenger,42,True,False,False,False,True,False,"['yetunde', 'im', 'sorry', 'moji', 'seem', 'busy', 'able', 'go', 'shopping', 'please', 'find', 'way', 'get', 'wanted', 'u', 'forgive', 'reply', 'free', 'via', 'yahoo', 'messenger']"
ham,hey i will be really pretty late you want to go for the lesson first join im only reaching tp mrt,24,True,False,False,False,True,False,"['hey', 'really', 'pretty', 'late', 'want', 'go', 'lesson', 'first', 'join', 'im', 'reaching', 'tp', 'mrt']"
spam,hot live fantasies call now just p per min ntt ltd po box croydon cr wb k,19,True,True,False,False,True,False,"['hot', 'live', 'fantasy', 'call', 'per', 'min', 'ntt', 'ltd', 'po', 'box', 'croydon', 'cr', 'wb']"
ham,bbq this sat at mine from ish ur welcome come,11,True,True,False,False,True,False,"['bbq', 'sat', 'mine', 'ish', 'ur', 'welcome', 'come']"
ham,i dont know same thing thats wrong everyso often he panicks starts goin on bout not bein good enough,20,True,False,False,False,True,False,"['dont', 'know', 'thing', 'thats', 'wrong', 'everyso', 'often', 'panicks', 'start', 'goin', 'bout', 'bein', 'good', 'enough']"
ham,alright im outhave a good night,6,True,False,False,False,True,False,"['alright', 'im', 'outhave', 'good', 'night']"
ham,did you try making another butt,6,True,False,False,False,True,False,"['try', 'making', 'another', 'butt']"
ham,hope you are feeling great pls fill me in abiola,10,True,False,False,False,True,False,"['hope', 'feeling', 'great', 'pls', 'fill', 'abiola']"
ham,i though we shd go out n have some fun so bar in town or something sound ok,19,True,False,False,False,True,False,"['though', 'shd', 'go', 'fun', 'bar', 'town', 'something', 'sound', 'ok']"
ham,go to write msg put on dictionary mode cover the screen with hand press ltgt gently remove ur its interesting,24,True,True,False,True,True,False,"['go', 'write', 'msg', 'put', 'dictionary', 'mode', 'cover', 'screen', 'hand', 'press', 'ltgt', 'gently', 'remove', 'ur', 'interesting']"
spam,bears pic nick and tom pete dick in fact all types try gay chat with photo upload call pmin stop texts,27,True,True,False,True,True,False,"['bear', 'pic', 'nick', 'tom', 'pete', 'dick', 'fact', 'type', 'try', 'gay', 'chat', 'photo', 'upload', 'call', 'pmin', 'stop', 'text']"
spam,new mobiles from must go txt nokia to no collect yours todayfrom only wwtcbiz optout gbpmtmsg txtauction,22,True,True,True,True,True,False,"['new', 'mobile', 'must', 'go', 'txt', 'nokia', 'collect', 'todayfrom', 'wwtcbiz', 'optout', 'gbpmtmsg', 'txtauction']"
ham,were finally ready fyi,4,True,False,False,False,True,False,"['finally', 'ready', 'fyi']"
ham,auntie huai juan never pick up her phone,8,False,False,False,False,True,False,"['auntie', 'huai', 'juan', 'never', 'pick', 'phone']"
spam,double mins txt price linerental on latest orange bluetooth mobiles call mobileupd for the very offers or calloptoutlf,24,True,True,False,True,True,False,"['double', 'min', 'txt', 'price', 'linerental', 'latest', 'orange', 'bluetooth', 'mobile', 'call', 'mobileupd', 'offer', 'calloptoutlf']"
ham,ya tel wats ur problem,5,True,False,False,False,True,False,"['ya', 'tel', 'wats', 'ur', 'problem']"
spam,no nokia tone ur mob every week just txt nok to st free so get txtin now and tell friends ptone reply hl info,31,True,True,False,False,True,False,"['nokia', 'tone', 'ur', 'mob', 'every', 'week', 'txt', 'nok', 'st', 'free', 'get', 'txtin', 'tell', 'friend', 'ptone', 'reply', 'hl', 'info']"
ham,i dnt wnt to tlk wid u,7,False,False,False,False,False,False,"['dnt', 'wnt', 'tlk', 'wid']"
ham,we spend our days waiting for the ideal path to appear in front of us but what forget is paths are made by walking not goodnight,29,True,False,False,False,True,False,"['spend', 'day', 'waiting', 'ideal', 'path', 'appear', 'front', 'u', 'forget', 'path', 'made', 'walking', 'goodnight']"
ham,its ok my arm is feeling weak cuz i got a shot so we can go another time,18,False,False,False,False,True,False,"['ok', 'arm', 'feeling', 'weak', 'cuz', 'got', 'shot', 'go', 'another', 'time']"
ham,please reserve ticket on saturday eve from chennai to thirunelvali and again tirunelvali sunday evei already see in netno availablei want book through tackle,32,True,False,False,False,True,False,"['please', 'reserve', 'ticket', 'saturday', 'eve', 'chennai', 'thirunelvali', 'tirunelvali', 'sunday', 'evei', 'already', 'see', 'netno', 'availablei', 'want', 'book', 'tackle']"
ham,storming msg wen u lift d phne say hello do knw wt is real meaning of its name a girl yes and who dat margaret she girlfrnd f grahmbell invnted telphone moralone can get person bt not his g o n i h t,79,True,True,False,True,True,False,"['storming', 'msg', 'wen', 'lift', 'phne', 'say', 'hello', 'knw', 'wt', 'real', 'meaning', 'name', 'girl', 'yes', 'dat', 'margaret', 'girlfrnd', 'grahmbell', 'invnted', 'telphone', 'moralone', 'get', 'person', 'bt']"
ham,thats ok i popped in to ask bout something and she said youd been are you around tonght wen this girl comes,23,True,False,False,False,True,False,"['thats', 'ok', 'popped', 'ask', 'bout', 'something', 'said', 'youd', 'around', 'tonght', 'wen', 'girl', 'come']"
ham,all e best ur exam later,7,True,True,False,False,True,False,"['best', 'ur', 'exam', 'later']"
ham,hope ur head doesnt hurt much am ploughing my way through a pile of ironing staying in with chinky tonight come round if you like,29,True,True,False,False,True,False,"['hope', 'ur', 'head', 'doesnt', 'hurt', 'much', 'ploughing', 'way', 'pile', 'ironing', 'staying', 'chinky', 'tonight', 'come', 'round', 'like']"
ham,oh ki think most of wi and nz players unsold,10,True,False,False,False,True,False,"['oh', 'ki', 'think', 'wi', 'nz', 'player', 'unsold']"
ham,haha where got so fast lose weight thk muz go a month den effect geelater we aust put bk e,24,True,True,False,False,True,False,"['haha', 'got', 'fast', 'lose', 'weight', 'thk', 'muz', 'go', 'month', 'den', 'effect', 'geelater', 'aust', 'put', 'bk']"
ham,i wonder how you got online my love had gone to the net cafe did get your phone recharged were on a friends think of boytoy,36,True,False,False,False,True,False,"['wonder', 'got', 'online', 'love', 'gone', 'net', 'cafe', 'get', 'phone', 'recharged', 'friend', 'think', 'boytoy']"
ham,haha just kidding papa needs drugs,6,True,False,False,False,True,False,"['haha', 'kidding', 'papa', 'need', 'drug']"
ham,thk shld b can ya i wana go lessons haha for one whole stretch,17,True,True,False,False,True,False,"['thk', 'shld', 'ya', 'wana', 'go', 'lesson', 'haha', 'one', 'whole', 'stretch']"
